# NASA POWER daily point,lat=-4.53006,lon=136.89348,grid_elev_m=303.99,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20160902,7.96,4.1525,1.9764,2.2997,0.42,23.44,24.65,21.99,94.06,1.14,2.16,0.5,97.53
20160903,6.17,5.4931,4.3613,2.0179,0.55,22.83,25.17,21.09,92.61,0.99,1.3,0.46,97.62
20160904,9.15,4.2859,1.1554,2.8918,0.43,23.38,25.1,21.8,91.19,0.74,1.16,0.29,97.66
20160905,10.13,3.3026,0.4728,2.3753,0.33,23.1,25.12,21.88,96.28,1.47,2.85,0.62,97.75
20160906,4.62,5.0539,2.1355,2.7701,0.51,23.55,26.57,21.62,93.24,1.2,2.1,0.47,97.65
20160907,29.03,4.2506,2.1506,2.1036,0.42,23.37,24.72,22.35,96.38,1.24,1.75,0.5,97.62
20160908,46.28,2.7374,0.353,1.9404,0.27,23.6,25.5,22.27,94.79,1.58,2.66,0.59,97.6
20160909,3.33,4.8024,1.98,2.6172,0.48,24.05,26.71,22.45,92.57,1.29,2.56,0.49,97.56
20160910,19.0,4.9368,3.1106,2.2759,0.49,23.51,24.99,22.5,95.21,1.3,2.3,0.53,97.5
20160911,17.93,4.8766,2.1737,2.6724,0.48,23.36,24.95,22.02,96.08,1.18,2.07,0.51,97.44
20160912,7.81,3.744,0.4577,2.4715,0.37,23.65,26.48,21.79,92.97,1.07,2.09,0.42,97.5
20160913,11.95,5.3054,2.6412,2.6681,0.52,23.77,25.93,22.33,94.27,1.13,1.84,0.42,97.54
20160914,11.53,6.1884,4.6258,2.1696,0.61,23.97,26.31,22.61,92.82,1.11,1.43,0.42,97.56
20160915,15.76,4.4054,1.2794,2.6153,0.43,23.18,26.31,21.43,90.61,1.07,1.68,0.43,97.67
20160916,7.61,3.8906,0.5035,2.7115,0.38,23.16,26.57,20.86,91.43,1.31,2.2,0.47,97.64
20160917,4.63,5.0105,2.0064,2.7046,0.49,24.24,27.65,22.11,91.07,1.24,2.38,0.49,97.56
20160918,7.29,5.6518,4.6855,2.0551,0.55,24.56,27.85,22.3,86.86,1.28,2.27,0.5,97.49
20160919,7.22,5.8433,3.625,2.5334,0.57,23.54,26.64,20.89,88.61,1.02,1.46,0.41,97.51
20160920,6.28,5.803,4.6466,2.0902,0.57,24.36,26.61,22.33,88.22,0.93,1.52,0.38,97.58
20160921,5.93,5.885,4.5106,2.0455,0.57,24.21,27.89,21.22,86.91,1.16,1.61,0.46,97.65
20160922,6.95,5.4497,2.8315,2.7626,0.53,24.37,27.1,21.91,89.43,0.91,1.28,0.4,97.48
20160923,4.2,3.6631,1.1837,2.3429,0.36,24.64,26.82,23.23,93.56,1.35,2.53,0.59,97.4
20160924,1.32,6.5832,6.2474,1.8442,0.64,25.21,28.45,23.17,89.3,1.16,2.17,0.48,97.32
20160925,12.37,3.9516,1.5864,2.1785,0.38,24.87,27.93,22.97,89.44,1.07,1.68,0.43,97.36
20160926,11.94,5.3863,3.0782,2.7662,0.52,23.53,26.92,21.76,90.64,1.25,2.06,0.49,97.43
20160927,14.43,4.3205,0.619,3.1157,0.42,23.56,27.03,21.63,91.92,1.41,2.83,0.63,97.46
20160928,18.53,3.7862,0.5503,2.7151,0.37,23.49,25.21,22.1,94.82,0.89,1.44,0.38,97.47
20160929,9.97,6.1956,5.3297,1.9802,0.6,24.39,27.39,22.02,89.23,1.28,2.43,0.49,97.41
20160930,9.7,4.4614,2.0455,2.561,0.43,23.43,25.38,21.7,91.96,0.67,1.25,0.31,97.5
20161001,4.24,5.0935,1.6457,2.9791,0.49,23.33,26.03,21.63,89.65,0.91,1.38,0.32,97.53
20161002,16.55,4.5278,1.0164,2.9383,0.44,23.72,26.47,21.56,90.78,1.13,1.77,0.43,97.59
20161003,12.7,2.796,0.0881,2.0921,0.27,23.51,26.29,21.76,90.62,0.78,1.01,0.31,97.6
20161004,10.86,5.6518,3.6521,2.5282,0.54,23.61,26.49,21.35,89.22,1.31,2.12,0.5,97.46
20161005,16.75,5.129,2.7816,2.4494,0.49,23.44,25.36,22.08,93.18,0.74,1.16,0.33,97.46
20161006,24.73,3.8191,0.4666,2.5361,0.37,23.54,26.37,21.01,88.95,1.19,1.84,0.39,97.48
20161007,7.52,3.6631,0.9516,2.3882,0.35,24.32,26.07,22.71,92.26,0.9,1.47,0.36,97.53
20161008,33.17,4.4426,0.8256,2.9359,0.42,24.82,27.06,23.44,93.26,1.6,3.09,0.61,97.52
20161009,16.25,3.7884,0.8474,2.298,0.36,24.18,25.73,23.16,96.13,1.34,2.43,0.52,97.46
20161010,16.51,3.5398,0.2093,2.5078,0.34,24.46,26.43,23.2,93.56,1.57,2.82,0.62,97.44
20161011,23.63,5.113,1.1198,3.4577,0.49,24.43,26.83,22.78,93.71,1.28,1.67,0.52,97.48
20161012,10.31,4.278,0.2287,3.0984,0.41,23.69,26.78,22.01,92.63,1.16,2.0,0.5,97.44
20161013,18.61,4.3754,1.5307,2.339,0.42,24.19,27.02,22.07,90.94,1.48,2.54,0.65,97.42
20161014,3.85,4.9399,2.2826,2.587,0.47,23.66,26.36,21.93,93.1,1.43,2.32,0.57,97.4
20161015,20.76,4.5989,1.8574,2.4799,0.44,23.87,26.27,21.54,91.65,1.1,2.03,0.44,97.37
20161016,19.52,5.497,2.5274,2.8807,0.52,24.23,26.87,22.22,93.17,1.14,1.62,0.5,97.43
20161017,12.01,4.3116,1.2103,2.6333,0.41,24.45,26.93,22.96,91.97,0.91,1.37,0.4,97.46
20161018,21.66,5.7413,4.4153,2.0731,0.55,24.73,27.75,22.43,91.67,1.35,2.15,0.53,97.45
20161019,23.73,5.6791,3.1402,2.7348,0.54,23.78,26.41,21.29,91.88,1.18,1.93,0.45,97.45
20161020,19.14,5.5315,2.7034,2.8248,0.53,23.81,25.5,22.39,94.7,1.25,1.91,0.48,97.48
20161021,9.52,5.7936,3.2892,2.8702,0.55,25.25,28.59,22.92,88.41,1.28,2.24,0.49,97.46
20161022,27.42,4.7611,2.0566,2.5464,0.45,23.95,25.3,22.38,96.31,1.35,2.07,0.51,97.53
20161023,9.13,3.9125,0.8251,2.5541,0.37,23.68,26.82,21.19,90.29,1.03,1.91,0.4,97.5
20161024,9.05,5.7466,4.649,2.191,0.55,24.51,27.36,22.42,90.15,1.32,2.24,0.54,97.43
20161025,35.81,3.0974,0.251,2.2757,0.29,23.85,25.19,22.85,95.04,1.13,2.0,0.5,97.53
20161026,21.68,6.4795,5.9345,1.7664,0.62,25.16,27.87,23.12,89.26,1.45,2.75,0.62,97.49
20161027,29.08,3.949,0.3475,2.8109,0.38,24.19,25.88,22.83,94.53,1.14,1.75,0.49,97.48
20161028,22.82,4.6493,1.9937,2.5586,0.44,24.22,27.04,22.45,91.11,1.03,1.71,0.37,97.43
20161029,15.46,6.0852,4.8943,2.2238,0.58,24.32,26.79,22.44,92.52,1.4,2.47,0.59,97.35
20161030,27.98,5.8392,4.3644,2.365,0.56,24.7,27.71,22.18,91.25,1.4,2.24,0.54,97.4
20161031,38.78,3.9458,1.2638,2.4449,0.38,24.06,25.75,21.41,96.0,1.57,2.5,0.65,97.37
20161101,4.91,4.1758,0.9451,2.64,0.4,23.03,25.24,21.48,89.41,0.79,1.38,0.27,97.27
20161102,28.16,4.4772,1.4746,2.6381,0.43,23.96,25.9,22.28,93.35,1.27,2.3,0.55,97.29
20161103,6.42,3.5875,0.3478,2.5591,0.34,24.25,26.83,22.84,94.44,1.51,2.53,0.63,97.42
20161104,1.66,5.2728,2.0933,3.2002,0.5,24.08,26.53,22.08,92.05,1.23,2.07,0.49,97.42
20161105,4.54,5.1994,2.3249,2.9815,0.49,24.44,27.49,22.71,92.71,0.87,1.12,0.38,97.45
20161106,6.12,5.3736,2.1043,2.8164,0.51,25.22,28.82,22.14,88.14,1.07,1.64,0.46,97.47
20161107,4.83,5.2574,3.1726,2.4643,0.5,25.53,28.71,23.12,88.84,1.45,2.12,0.58,97.55
20161108,0.92,5.7329,3.5093,2.4362,0.55,25.37,28.23,24.0,90.47,1.26,1.86,0.53,97.58
20161109,0.21,5.5634,3.2249,2.67,0.53,25.16,27.72,22.55,87.95,1.06,1.84,0.45,97.53
20161110,32.43,4.0985,1.3522,2.3527,0.39,25.1,26.81,23.45,90.06,1.14,2.01,0.47,97.51
20161111,33.53,3.7162,0.7361,2.4773,0.35,23.91,25.55,22.85,92.58,1.14,1.53,0.45,97.61
20161112,3.48,6.1418,5.3018,2.1473,0.59,25.1,28.62,22.55,86.11,1.35,2.32,0.57,97.54
20161113,20.38,6.2916,5.3678,1.9759,0.6,25.56,29.25,22.92,86.57,1.19,1.98,0.47,97.45
20161114,15.53,5.622,3.8765,2.2075,0.54,25.48,28.71,22.99,89.71,1.13,1.63,0.48,97.37
20161115,11.07,5.5697,3.6679,2.2459,0.53,25.14,27.99,23.64,91.01,1.1,1.86,0.39,97.38
20161116,34.52,5.2315,1.8612,2.9302,0.5,25.24,27.59,23.5,88.73,1.05,1.87,0.4,97.39
20161117,19.59,5.5795,4.2828,2.1763,0.53,24.87,27.68,23.08,89.25,1.04,1.96,0.44,97.4
20161118,4.33,5.6659,4.3826,2.0947,0.54,25.24,27.32,23.46,92.18,1.41,2.59,0.56,97.26
20161119,19.18,3.9938,0.9029,2.4026,0.38,24.61,25.91,23.43,95.18,1.59,3.07,0.61,97.3
20161120,5.63,6.0814,5.1624,2.0431,0.58,25.02,28.55,23.09,89.11,1.19,2.22,0.47,97.33
20161121,5.3,4.2792,1.4189,2.8195,0.41,24.74,27.22,22.86,90.13,1.0,1.45,0.45,97.32
20161122,1.84,6.4001,5.6585,2.2198,0.61,25.42,29.36,22.08,87.45,1.34,2.1,0.53,97.19
20161123,1.99,4.9385,2.2277,3.0036,0.47,25.01,27.35,22.83,90.72,0.86,1.21,0.34,97.23
20161124,6.75,4.6584,1.399,2.6954,0.45,25.23,27.72,23.89,92.21,1.51,2.09,0.58,97.25
20161125,10.3,4.6596,0.4764,3.3809,0.45,24.27,27.16,22.61,88.26,0.74,1.48,0.28,97.33
20161126,16.95,5.8466,3.833,2.5586,0.56,25.83,28.57,23.53,88.75,1.13,2.14,0.5,97.38
20161127,2.82,6.6545,5.9662,2.1965,0.64,25.87,29.17,23.65,88.25,1.06,1.81,0.48,97.4
20161128,1.65,6.2957,5.0779,2.5044,0.61,26.03,29.68,22.95,86.94,1.13,1.89,0.43,97.38
20161129,16.95,4.2754,0.8873,2.5944,0.41,25.56,27.68,24.07,92.8,1.23,1.58,0.59,97.44
20161130,9.67,5.3038,1.5948,3.593,0.51,25.75,28.14,23.83,89.65,1.05,1.88,0.47,97.45
20161201,2.08,5.7108,3.7526,2.6659,0.55,25.69,28.8,23.24,85.85,1.05,1.65,0.35,97.39
20161202,20.41,4.2643,1.0325,2.6515,0.41,25.68,28.46,23.87,89.25,1.33,2.66,0.54,97.41
20161203,22.94,5.119,2.9916,2.5639,0.49,25.36,27.72,23.5,92.72,1.52,2.36,0.61,97.37
20161204,14.4,4.4282,1.3234,2.9042,0.43,25.78,28.82,23.94,88.82,0.81,1.67,0.36,97.39
20161205,38.37,4.3956,1.1609,2.8958,0.42,25.04,27.1,23.75,91.1,0.82,1.51,0.43,97.36
20161206,23.85,2.3887,0.0847,1.7695,0.23,25.2,27.32,23.26,92.21,1.25,2.35,0.48,97.36
20161207,6.72,3.5486,0.2525,2.6086,0.34,25.06,27.71,23.54,89.99,1.1,1.87,0.5,97.32
20161208,8.96,5.562,4.2787,2.1845,0.54,24.77,27.44,22.83,91.48,1.61,2.8,0.64,97.18
20161209,16.66,3.1594,0.4003,2.2342,0.3,23.81,26.35,22.19,93.15,1.24,2.24,0.47,97.29
20161210,46.27,5.9412,4.5506,2.2198,0.57,24.94,27.97,22.66,90.07,1.09,1.85,0.48,97.29
20161211,18.05,6.1128,4.7186,2.5934,0.59,25.44,28.93,23.57,89.2,0.96,1.55,0.43,97.3
20161212,9.8,5.9818,5.0467,2.1415,0.58,24.88,27.53,22.94,90.82,1.17,1.63,0.47,97.4
20161213,16.12,6.09,4.4686,2.3827,0.59,24.77,27.5,22.7,90.39,1.07,1.83,0.44,97.43
20161214,19.76,4.3032,1.205,2.8037,0.42,24.58,26.77,22.83,93.32,1.43,2.05,0.57,97.45
20161215,7.75,5.2243,2.3834,2.8663,0.5,24.03,26.1,22.37,92.06,0.89,1.61,0.44,97.45
20161216,46.16,4.0308,0.7814,2.8025,0.39,24.39,27.1,22.72,90.92,0.8,1.8,0.35,97.43
20161217,13.15,5.393,2.2901,3.0706,0.52,24.83,27.92,21.63,88.7,0.96,1.62,0.45,97.36
20161218,2.99,4.963,2.2915,3.066,0.48,25.23,27.58,23.8,89.62,1.09,1.8,0.49,97.35
20161219,4.35,6.4106,5.7062,2.4067,0.62,24.78,28.23,22.87,90.06,1.05,1.77,0.37,97.3
20161220,1.33,6.4874,5.7576,2.1679,0.63,25.66,29.8,22.21,83.88,1.16,1.6,0.38,97.18
20161221,16.55,4.6027,1.8053,2.8378,0.44,25.57,29.08,23.04,86.74,0.87,1.41,0.34,97.37
20161222,4.06,4.9759,2.5298,2.7854,0.48,24.53,28.02,21.48,84.94,1.19,1.71,0.44,97.33
20161223,6.16,3.7092,0.4286,2.7389,0.36,24.21,27.24,22.11,88.47,0.85,1.46,0.3,97.35
20161224,2.62,6.1464,4.453,2.5022,0.59,24.89,28.21,22.08,83.53,1.06,1.5,0.4,97.3
20161225,12.13,4.9106,2.4665,2.653,0.47,24.83,26.95,23.09,91.33,1.24,1.86,0.53,97.31
20161226,15.95,4.1263,1.1009,2.8613,0.4,25.37,27.53,23.6,91.17,1.05,1.92,0.49,97.23
20161227,13.18,4.6961,2.6918,2.5723,0.45,24.71,26.44,23.2,94.13,1.31,2.34,0.55,97.31
20161228,34.01,5.4775,4.0411,2.551,0.53,24.18,27.33,21.85,89.97,1.05,1.62,0.45,97.37
20161229,14.18,4.5698,0.9161,3.0804,0.44,24.59,27.6,22.43,89.38,1.14,1.83,0.46,97.37
20161230,9.85,5.5687,2.9542,3.2302,0.54,25.1,29.01,21.6,87.68,1.47,2.07,0.57,97.17
20161231,21.3,4.8139,0.9461,3.0979,0.46,24.84,26.58,23.6,93.74,1.06,1.91,0.5,97.19
20170101,6.51,5.911,4.1954,2.8126,0.57,25.25,28.84,22.66,88.29,1.31,2.02,0.55,97.11
20170102,5.28,5.7607,3.7418,2.573,0.55,25.52,29.45,22.35,88.14,1.03,1.89,0.41,97.07
20170103,13.42,6.2071,5.129,2.3021,0.6,25.84,29.64,22.83,87.19,1.19,2.11,0.43,97.07
20170104,11.27,6.629,6.2518,1.961,0.64,26.02,29.17,23.82,89.24,1.22,2.05,0.44,97.09
20170105,5.68,3.6137,0.8263,2.3122,0.35,25.58,28.82,23.41,87.64,1.17,1.82,0.47,97.24
20170106,23.37,5.465,2.5558,3.0482,0.52,24.69,28.58,21.56,88.12,1.61,2.51,0.65,97.16
20170107,17.73,5.1185,2.2152,3.0098,0.49,24.54,27.57,21.79,89.7,1.4,1.87,0.56,97.11
20170108,3.29,4.5396,0.5477,3.307,0.44,25.6,28.73,23.95,86.22,1.26,2.02,0.57,97.11
20170109,5.68,4.8077,3.5882,2.0153,0.46,25.65,28.17,23.54,88.78,1.12,2.06,0.51,97.09
20170110,3.73,5.7278,3.6886,2.5807,0.55,25.57,28.95,22.64,88.48,1.15,2.23,0.53,97.21
20170111,12.48,4.7952,1.3481,2.8942,0.46,25.15,27.81,23.46,92.95,1.09,2.12,0.6,97.26
20170112,11.26,4.7837,1.8763,2.76,0.46,24.64,26.9,23.4,93.12,1.4,1.89,0.6,97.27
20170113,12.34,5.4245,2.0465,3.1385,0.52,23.66,25.47,22.46,91.98,0.99,1.37,0.36,97.4
20170114,13.57,3.1171,0.3125,2.2176,0.3,23.65,27.12,21.0,90.2,0.99,1.78,0.38,97.49
20170115,5.42,5.4096,1.8878,3.3998,0.52,24.6,27.98,22.27,87.77,1.31,2.21,0.47,97.42
20170116,7.5,5.6374,3.1164,3.1769,0.54,24.4,27.58,22.14,87.89,1.15,2.16,0.44,97.43
20170117,3.4,4.2115,0.5928,3.0259,0.4,24.0,26.31,22.37,92.11,0.91,1.6,0.43,97.54
20170118,12.17,5.9266,4.9274,2.1538,0.56,24.95,28.38,22.22,90.33,1.53,2.21,0.6,97.6
20170119,13.28,4.3649,0.3852,3.035,0.42,23.88,25.37,22.39,95.16,1.23,2.0,0.5,97.62
20170120,11.2,6.4411,5.5042,2.2529,0.61,24.76,28.19,21.27,86.47,1.1,1.63,0.39,97.5
20170121,17.65,3.5827,0.2086,2.6474,0.34,23.73,24.57,23.1,96.51,1.19,1.37,0.52,97.58
20170122,3.96,6.1853,3.9461,2.694,0.59,24.46,27.57,22.87,89.67,1.09,2.03,0.43,97.63
20170123,41.17,5.3146,2.6618,3.0694,0.5,24.45,25.9,23.17,96.03,1.23,1.92,0.57,97.44
20170124,29.89,5.2678,2.1566,2.929,0.5,24.17,25.39,23.07,96.77,1.28,2.16,0.5,97.48
20170125,9.35,3.0499,0.2578,2.1746,0.29,23.56,25.9,21.7,92.89,1.01,1.46,0.4,97.52
20170126,2.1,5.5798,3.2549,2.927,0.53,24.47,28.34,20.94,84.82,1.05,1.44,0.4,97.43
20170127,1.58,6.3986,6.108,2.443,0.61,25.1,28.94,22.11,86.43,1.2,1.93,0.42,97.41
20170128,15.8,4.6963,1.7366,2.849,0.44,24.54,26.96,22.99,92.72,1.14,2.24,0.47,97.38
20170129,34.62,5.7953,3.1565,3.0206,0.55,24.89,27.91,22.39,91.55,1.12,1.95,0.46,97.33
20170130,6.44,4.6762,0.9766,3.1522,0.44,25.36,26.83,24.27,92.84,1.16,1.94,0.54,97.22
20170131,19.63,4.4686,0.5093,3.1495,0.42,24.97,26.58,23.92,91.24,1.04,2.08,0.48,97.21
20170201,26.55,4.3642,1.157,3.0451,0.41,24.74,27.96,22.71,90.18,1.1,1.94,0.5,97.35
20170202,3.8,5.6474,2.8339,3.1454,0.53,24.59,28.23,21.58,85.0,1.06,1.45,0.35,97.31
20170203,13.84,4.2574,1.9735,2.6302,0.4,24.66,28.06,21.81,87.12,1.28,1.79,0.48,97.28
20170204,5.44,3.8914,0.2765,2.8606,0.37,25.02,28.87,22.2,88.15,1.22,2.3,0.53,97.21
20170205,1.21,6.181,3.3048,3.3221,0.58,25.06,28.99,22.22,84.89,1.04,1.53,0.3,97.11
20170206,0.27,6.151,3.7565,3.4231,0.58,25.82,29.89,22.82,83.22,1.03,1.48,0.32,97.17
20170207,4.75,5.4242,1.6901,3.4085,0.51,25.64,29.51,23.22,85.1,1.04,1.73,0.35,97.29
20170208,21.98,3.0624,0.1486,2.2308,0.29,23.73,26.05,22.29,91.3,0.98,1.31,0.38,97.45
20170209,5.1,4.4062,0.5635,3.2542,0.41,24.03,27.61,21.54,85.34,1.19,1.71,0.47,97.37
20170210,3.14,4.3555,1.6294,2.5421,0.41,24.77,28.45,22.39,86.85,1.25,2.34,0.56,97.36
20170211,8.0,5.3734,2.5481,3.0034,0.5,24.89,27.54,22.72,89.48,1.34,2.09,0.58,97.49
20170212,3.21,5.9047,3.5412,3.1994,0.55,25.75,29.5,23.07,87.3,0.98,1.85,0.44,97.45
20170213,15.5,5.4218,3.0516,2.7528,0.51,25.04,27.18,23.09,89.66,1.06,1.97,0.48,97.52
20170214,16.34,6.0821,4.7818,2.2608,0.57,25.21,28.68,22.71,89.66,1.21,2.25,0.43,97.69
20170215,5.82,6.1272,4.1251,2.645,0.58,25.25,28.28,23.11,87.0,0.76,1.58,0.34,97.69
20170216,3.15,6.6614,5.8901,2.1067,0.63,24.84,28.37,22.38,88.67,1.18,2.13,0.46,97.59
20170217,9.56,5.6664,2.9827,2.7535,0.53,24.91,27.56,23.06,91.48,1.21,1.92,0.45,97.61
20170218,25.28,5.1989,2.5058,2.659,0.49,24.29,26.29,22.08,94.3,1.57,2.87,0.59,97.64
20170219,19.76,6.0583,4.9116,2.1257,0.57,24.48,26.67,21.83,88.57,1.04,1.85,0.49,97.48
20170220,14.44,5.1499,2.7362,2.4362,0.48,24.98,28.54,22.0,88.85,1.5,2.27,0.58,97.44
20170221,9.59,6.215,4.3459,2.6251,0.58,23.97,26.03,22.2,90.68,0.92,1.93,0.36,97.61
20170222,5.66,4.6368,1.3745,2.9486,0.44,24.41,27.67,21.88,90.6,1.14,2.34,0.47,97.62
20170223,2.75,5.5142,3.2906,2.2488,0.52,26.13,29.3,23.82,85.97,1.19,1.95,0.57,97.5
20170224,27.96,3.702,0.8928,2.4178,0.35,25.02,27.97,22.27,89.74,1.39,2.02,0.57,97.56
20170225,10.5,4.7273,1.2509,2.8829,0.44,24.13,26.2,22.74,93.6,1.14,1.75,0.52,97.54
20170226,3.76,5.3405,2.1178,2.9738,0.5,23.9,26.72,21.9,84.63,0.93,1.52,0.4,97.41
20170227,21.31,5.0357,2.2651,2.604,0.47,24.91,27.9,22.83,90.55,1.64,2.68,0.75,97.35
20170228,7.57,3.7884,0.1966,2.67,0.36,24.6,27.07,22.52,92.46,1.27,2.08,0.62,97.27
20170301,3.61,5.8848,3.0312,3.323,0.55,24.67,27.46,23.07,90.96,1.46,2.51,0.69,97.22
20170302,9.85,5.0614,1.2883,3.2827,0.48,25.54,28.66,22.84,89.08,1.27,2.45,0.56,97.01
20170303,16.67,4.0442,1.945,2.2754,0.38,26.1,28.92,24.09,88.35,0.91,1.96,0.44,96.87
20170304,4.54,5.0069,1.3128,3.3384,0.47,24.65,27.75,22.66,91.03,1.07,1.94,0.42,97.04
20170305,6.09,6.1579,3.6166,2.8586,0.58,25.22,28.67,23.45,88.99,1.12,1.86,0.49,97.24
20170306,2.63,5.7252,3.8549,2.4163,0.54,25.44,28.82,22.65,86.12,1.18,1.69,0.43,97.22
20170307,18.97,4.7885,1.6013,2.9933,0.45,23.83,25.63,22.46,95.21,1.27,2.24,0.51,97.28
20170308,10.21,5.0383,0.8762,3.5184,0.48,23.5,25.9,21.47,93.14,1.18,1.76,0.5,97.34
20170309,10.55,6.2071,5.513,2.3414,0.59,24.66,27.71,23.0,91.14,1.43,2.44,0.58,97.37
20170310,8.28,5.5078,2.6585,2.6724,0.52,24.2,26.78,22.22,91.7,1.29,2.06,0.51,97.46
20170311,11.28,4.0181,0.2923,2.8824,0.38,23.97,26.12,22.1,94.45,1.59,2.64,0.65,97.48
20170312,5.58,4.4362,0.8978,2.73,0.42,24.08,25.95,22.95,92.29,1.25,1.93,0.51,97.47
20170313,13.22,5.4943,3.822,2.1948,0.52,24.17,26.39,22.35,94.47,1.39,2.15,0.58,97.45
20170314,10.52,3.8335,0.4987,2.7281,0.36,23.8,26.39,22.51,94.03,1.42,2.58,0.66,97.56
20170315,20.34,4.5799,0.9334,3.0425,0.44,23.48,26.57,21.58,92.48,1.24,2.07,0.58,97.56
20170316,18.94,4.9872,1.1292,3.3276,0.47,23.55,26.96,20.45,87.45,1.07,1.73,0.42,97.53
20170317,28.68,5.9774,4.0762,2.3321,0.57,24.21,26.88,21.84,87.35,0.96,1.44,0.45,97.48
20170318,22.36,5.2985,1.8113,3.1195,0.51,24.74,27.48,22.84,88.62,0.94,1.6,0.46,97.53
20170319,10.71,6.6046,5.7274,1.9452,0.63,24.59,28.13,22.27,89.72,0.99,1.76,0.44,97.57
20170320,23.08,4.9949,2.5166,2.5618,0.48,23.11,25.21,21.09,93.01,0.59,1.12,0.22,97.59
20170321,26.06,6.5122,5.3489,2.1211,0.62,24.21,28.51,20.37,89.09,1.3,1.93,0.5,97.51
20170322,13.31,5.8826,4.3282,2.5068,0.56,24.47,28.28,21.4,88.19,1.25,1.88,0.49,97.52
20170323,23.39,5.3609,3.7226,2.1101,0.52,24.67,27.43,21.94,89.85,1.33,1.82,0.53,97.56
20170324,18.32,6.0607,4.1863,2.4254,0.58,24.48,26.47,23.16,92.7,1.05,1.87,0.49,97.58
20170325,13.41,6.0463,4.8977,2.0842,0.58,25.7,28.67,23.56,87.92,1.27,2.06,0.5,97.47
20170326,10.31,4.2578,1.0385,2.8409,0.41,24.68,26.55,21.93,92.48,1.25,1.83,0.55,97.65
20170327,21.13,2.718,0.0322,2.0316,0.26,24.44,27.71,21.8,85.72,1.18,1.73,0.42,97.66
20170328,6.07,5.0779,1.6488,3.1082,0.49,24.63,27.23,22.59,92.85,1.49,2.54,0.65,97.51
20170329,2.88,5.5586,2.3753,3.1829,0.54,25.6,29.4,22.68,86.11,1.48,2.82,0.63,97.37
20170330,5.66,4.5168,1.2662,2.5498,0.44,25.24,28.05,23.9,90.05,1.18,2.22,0.55,97.53
20170331,7.52,4.7947,1.5108,2.8219,0.47,25.18,28.3,23.03,90.87,0.99,1.62,0.48,97.49
20170401,13.94,4.7707,1.2526,3.0624,0.47,24.53,25.45,23.88,95.28,1.31,1.73,0.53,97.43
20170402,29.99,4.4323,0.8258,2.9813,0.43,24.77,26.16,23.56,95.69,1.09,1.55,0.5,97.42
20170403,33.15,4.4366,0.8988,3.0221,0.44,24.61,26.38,23.56,93.05,1.15,2.08,0.5,97.49
20170404,11.36,6.025,4.8967,2.2318,0.59,24.55,26.69,23.07,93.56,1.39,1.91,0.58,97.46
20170405,17.95,4.3092,0.6682,2.9758,0.42,25.36,27.93,23.65,91.42,1.07,2.25,0.52,97.25
20170406,71.05,4.3841,0.7397,3.035,0.43,25.88,28.71,24.29,88.96,1.16,2.35,0.52,97.13
20170407,34.1,4.3999,0.9473,2.9626,0.44,25.41,28.58,23.73,90.9,1.05,2.09,0.52,97.28
20170408,10.48,5.7209,3.4145,2.7226,0.57,25.79,28.53,24.31,88.67,1.04,2.14,0.44,97.27
20170409,14.94,5.5968,3.2465,3.2892,0.56,26.51,29.7,24.79,83.12,0.66,1.14,0.36,97.18
20170410,11.9,4.8151,1.8948,2.6597,0.48,25.77,27.94,24.45,86.97,0.5,1.09,0.3,97.22
20170411,19.15,5.0107,2.4084,2.628,0.5,25.26,27.95,23.85,90.57,0.9,1.78,0.51,97.35
20170412,7.59,3.4877,0.3283,2.513,0.35,24.54,26.84,22.94,91.44,0.62,1.07,0.29,97.53
20170413,0.78,5.6136,4.4261,2.0688,0.56,24.78,28.34,21.53,84.53,1.2,1.55,0.43,97.55
20170414,39.64,4.0061,1.1686,2.4497,0.4,24.12,25.16,22.95,95.79,1.39,2.28,0.55,97.58
20170415,7.69,5.0004,2.9129,2.5529,0.5,24.2,27.35,22.05,91.07,1.24,2.22,0.47,97.48
20170416,5.92,5.9645,4.1419,2.3911,0.6,24.95,29.39,22.42,88.93,1.24,2.59,0.55,97.49
20170417,10.6,5.1571,3.4884,2.3851,0.52,25.15,28.55,22.68,85.61,1.15,2.11,0.41,97.46
20170418,6.98,4.9243,1.6572,2.9827,0.5,24.83,27.78,22.08,88.11,1.18,1.71,0.47,97.48
20170419,47.6,4.2427,0.6802,2.9066,0.43,24.02,25.13,23.05,92.81,0.83,1.24,0.39,97.6
20170420,5.13,4.1522,1.5864,2.3398,0.42,24.59,26.64,23.19,89.68,1.29,2.08,0.53,97.63
20170421,21.76,5.4444,4.1561,2.3414,0.56,25.07,27.72,23.02,89.03,1.4,2.37,0.57,97.53
20170422,17.86,4.0692,1.6841,2.3928,0.42,24.38,27.01,22.46,91.42,1.06,1.91,0.46,97.54
20170423,0.56,4.8895,1.812,2.9995,0.5,24.83,28.31,22.19,87.61,1.43,2.53,0.54,97.44
20170424,38.81,5.0914,4.2451,1.921,0.52,25.73,28.41,23.89,90.31,0.83,1.86,0.41,97.34
