# NASA POWER daily point,lat=-2.5547,lon=120.3242,grid_elev_m=658.23,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20071206,5.58,6.2506,6.1188,1.8749,0.61,24.11,27.64,21.43,84.22,1.13,1.84,0.75,93.68
20071207,30.43,6.193,5.0038,2.5121,0.61,24.05,26.9,21.64,85.39,1.21,2.22,0.78,93.65
20071208,13.17,5.5262,3.3192,2.7802,0.54,24.11,27.93,20.82,83.57,1.42,1.95,0.86,93.57
20071209,8.95,5.1818,2.5786,2.9136,0.51,23.35,25.27,21.69,90.18,0.92,1.56,0.58,93.53
20071210,2.64,5.7173,3.9358,2.5438,0.56,23.56,26.13,22.11,88.99,1.36,1.9,0.81,93.49
20071211,27.87,5.4223,3.7438,2.5454,0.53,23.81,27.03,20.97,85.4,1.49,1.98,0.9,93.47
20071212,16.99,5.8085,4.0798,3.7171,0.57,23.35,26.21,20.96,89.65,1.56,2.24,0.95,93.46
20071213,4.94,5.5202,3.3984,2.6335,0.54,23.75,26.33,21.95,87.84,1.03,1.45,0.63,93.44
20071214,4.43,5.8464,4.3495,2.6148,0.58,24.39,27.23,22.5,85.72,1.05,1.78,0.65,93.41
20071215,11.25,6.0526,5.9952,1.8866,0.6,24.02,27.49,21.6,87.85,1.64,2.11,0.98,93.47
20071216,9.36,6.5935,6.5484,1.8257,0.65,23.74,27.17,20.98,87.64,1.65,2.37,0.99,93.57
20071217,10.62,4.261,1.2223,2.688,0.42,23.05,24.68,21.6,88.3,1.19,2.39,0.74,93.59
20071218,12.21,5.0174,2.0114,3.3151,0.49,23.06,25.65,21.3,88.03,1.24,1.96,0.8,93.54
20071219,18.03,4.8278,2.1036,3.0547,0.48,23.06,25.79,21.32,89.54,0.82,1.24,0.52,93.54
20071220,20.43,4.7762,1.1868,3.095,0.47,23.66,26.47,21.95,85.56,1.35,2.04,0.81,93.57
20071221,31.66,4.5209,0.8717,3.2218,0.45,23.33,25.51,21.93,90.94,1.32,1.82,0.78,93.63
20071222,13.14,4.9507,2.5558,2.5162,0.49,22.91,25.5,20.95,89.81,0.9,1.35,0.55,93.66
20071223,22.25,4.1791,0.1802,3.1781,0.41,23.05,26.15,21.6,87.9,1.0,1.94,0.63,93.55
20071224,2.36,5.1192,1.44,3.259,0.5,24.13,27.88,21.15,83.75,1.06,1.6,0.66,93.39
20071225,0.96,4.5991,0.3797,3.4476,0.45,24.39,27.82,21.29,84.05,0.95,1.98,0.63,93.33
20071226,0.9,5.0141,3.0833,2.5308,0.49,24.12,27.41,20.85,84.35,1.17,1.76,0.71,93.38
20071227,0.94,3.9893,0.1332,3.0576,0.39,23.51,26.03,21.35,88.93,0.81,1.37,0.53,93.4
20071228,0.28,5.8562,3.725,2.8627,0.58,24.28,27.51,21.86,83.8,0.7,1.28,0.48,93.37
20071229,0.06,5.4742,3.5438,2.5898,0.54,23.65,26.69,21.09,83.53,1.18,1.74,0.72,93.39
20071230,0.01,4.8912,1.7194,3.173,0.48,23.19,26.76,19.76,84.1,1.23,1.83,0.76,93.4
20071231,0.02,3.1963,0.3288,2.3489,0.31,23.43,26.15,20.93,84.02,1.14,1.62,0.68,93.5
20080101,0.19,3.8182,0.0079,2.9441,0.38,22.86,25.31,20.81,83.01,0.98,1.5,0.58,93.57
20080102,2.73,5.083,3.7001,2.3784,0.5,23.94,27.51,21.44,80.85,0.88,1.64,0.53,93.59
20080103,9.12,4.3423,0.8009,3.0538,0.43,23.15,26.16,20.89,85.81,0.9,1.24,0.56,93.67
20080104,1.73,5.1024,2.137,3.2388,0.5,23.12,26.1,20.43,86.81,0.99,1.53,0.59,93.69
20080105,1.49,4.0836,0.5009,2.9962,0.4,23.89,27.72,20.64,83.61,1.1,1.98,0.67,93.74
20080106,2.85,5.6285,5.2346,1.8996,0.55,23.52,27.04,20.54,82.73,0.96,1.79,0.61,93.85
20080107,15.3,5.4852,3.7022,2.4703,0.54,23.3,25.95,21.35,84.95,0.94,1.51,0.58,93.87
20080108,7.91,5.5536,2.8486,3.1164,0.54,23.55,26.45,21.32,84.25,0.87,1.68,0.57,93.78
20080109,15.74,5.0676,0.9216,3.6854,0.5,22.96,25.39,20.9,85.66,0.86,1.3,0.53,93.73
20080110,23.62,4.679,0.7416,3.2316,0.46,23.36,26.96,20.3,79.61,1.07,1.96,0.66,93.7
20080111,1.08,6.1997,5.5236,2.0364,0.61,23.46,27.87,19.2,79.85,1.3,2.02,0.79,93.59
20080112,0.07,6.1354,5.4406,2.3254,0.6,24.02,28.14,19.93,78.61,1.11,1.77,0.69,93.55
20080113,0.16,5.557,3.372,2.676,0.54,24.2,27.81,20.95,79.81,1.08,1.88,0.67,93.54
20080114,0.04,5.3263,3.3571,2.6441,0.52,23.57,27.58,20.55,79.63,1.73,2.16,1.03,93.54
20080115,0.02,4.513,0.9336,3.0528,0.44,23.71,27.93,19.94,81.2,1.29,2.01,0.8,93.63
20080116,0.29,5.3945,1.5866,3.5854,0.52,23.97,27.48,21.11,81.2,1.29,1.82,0.78,93.67
20080117,0.2,5.5697,3.5254,2.8123,0.54,23.91,28.4,20.71,79.52,1.38,2.05,0.86,93.67
20080118,0.03,5.9076,3.7241,2.683,0.57,23.58,26.2,21.58,83.76,1.13,2.15,0.73,93.63
20080119,0.76,5.4046,2.2685,3.0418,0.52,23.85,26.42,21.86,86.04,1.09,1.4,0.71,93.58
20080120,12.34,5.4156,1.715,3.4037,0.52,23.46,26.09,21.61,87.93,1.33,2.21,0.82,93.56
20080121,5.05,5.8361,4.2734,2.3568,0.56,23.86,27.16,21.9,86.83,1.25,1.92,0.75,93.54
20080122,17.08,5.5966,3.4714,2.4298,0.54,23.17,24.21,22.12,94.03,1.68,2.14,0.99,93.54
20080123,9.0,2.5538,0.0163,1.9632,0.25,22.79,24.79,21.41,93.16,1.55,3.25,0.93,93.62
20080124,23.97,5.304,1.6774,3.467,0.51,23.64,26.59,21.34,87.1,1.25,2.1,0.77,93.63
20080125,6.42,5.4156,2.0323,3.2489,0.52,23.82,26.35,22.04,91.1,1.23,2.41,0.82,93.61
20080126,4.25,5.5733,3.0283,2.8373,0.54,23.52,25.26,22.11,87.81,0.98,1.87,0.64,93.65
20080127,3.3,4.8444,0.9593,3.1697,0.47,22.56,23.76,21.31,89.02,1.02,1.73,0.61,93.65
20080128,16.87,4.4371,0.8786,2.7696,0.43,24.15,26.92,22.28,83.28,0.96,1.53,0.62,93.63
20080129,2.45,5.1787,2.5397,2.6126,0.5,23.95,26.22,22.26,89.87,1.52,2.13,0.94,93.59
20080130,9.94,6.0074,4.7263,2.1454,0.58,23.58,26.0,21.58,91.0,1.52,2.55,0.91,93.54
20080131,5.39,3.3502,0.1224,2.4682,0.32,23.18,24.83,22.12,93.08,0.97,1.69,0.63,93.55
20080201,4.53,5.8277,3.9826,2.5222,0.56,23.34,24.65,22.04,92.21,1.14,2.02,0.71,93.53
20080202,4.92,5.2207,2.2181,2.8459,0.5,23.65,26.12,21.93,86.27,1.39,1.83,0.9,93.54
20080203,2.92,3.5441,0.5779,2.3141,0.34,23.59,26.24,22.06,88.49,1.17,2.04,0.72,93.52
20080204,8.14,5.7967,3.4567,2.5428,0.55,23.53,26.64,21.43,88.62,1.24,2.2,0.78,93.52
20080205,50.02,4.4234,0.4836,3.1841,0.42,23.57,26.52,22.04,89.57,1.43,2.69,0.86,93.59
20080206,10.96,5.4161,1.687,3.6137,0.52,24.04,26.74,22.2,84.49,0.94,1.33,0.6,93.6
20080207,0.04,5.1991,2.016,3.552,0.5,24.41,28.47,20.93,81.02,1.17,1.93,0.73,93.49
20080208,3.36,4.2454,0.5419,2.9258,0.4,23.89,26.39,22.15,86.95,0.8,1.37,0.51,93.51
20080209,0.26,5.9575,2.6095,3.39,0.57,23.82,26.63,21.27,83.48,1.15,2.15,0.75,93.52
20080210,0.17,5.8673,2.7984,3.6955,0.56,23.88,27.0,21.75,78.28,1.55,2.71,0.92,93.51
20080211,0.99,4.7426,0.6007,3.3996,0.45,23.3,27.16,20.82,80.38,1.82,2.54,1.09,93.52
20080212,0.43,5.4029,0.8772,3.9238,0.51,23.2,27.56,19.99,82.82,1.88,2.23,1.12,93.49
20080213,0.05,5.7007,3.0353,3.0132,0.54,23.38,27.65,19.32,81.27,1.55,2.53,0.94,93.51
20080214,0.03,5.7007,1.8192,4.013,0.54,24.11,27.01,20.86,77.75,1.01,1.81,0.62,93.64
20080215,0.49,5.8022,1.9409,3.3221,0.55,24.31,27.58,21.57,74.74,0.81,1.61,0.52,93.65
20080216,1.03,5.2774,1.8576,3.3463,0.5,24.19,27.69,20.78,77.46,1.04,1.37,0.67,93.69
20080217,0.53,6.0242,2.5526,3.1116,0.57,23.81,26.72,22.06,83.91,0.87,1.37,0.56,93.73
20080218,0.39,3.7865,0.0235,2.869,0.36,23.42,26.72,20.84,81.32,0.98,1.84,0.6,93.75
20080219,2.83,4.5521,0.5818,3.185,0.43,23.72,27.0,21.62,81.44,1.52,2.28,0.98,93.71
20080220,7.95,4.8938,0.9823,3.4255,0.46,23.66,26.61,21.83,88.37,1.77,2.76,1.06,93.66
20080221,6.9,4.7782,0.313,3.4102,0.45,23.53,26.7,21.92,84.87,1.04,1.51,0.67,93.75
20080222,0.03,5.4024,1.6454,3.2705,0.51,23.71,27.01,21.08,83.0,1.51,2.28,0.94,93.71
20080223,7.55,5.0071,0.7387,3.6367,0.47,23.12,24.98,21.34,88.88,0.92,1.9,0.54,93.71
20080224,19.18,4.6752,0.9487,3.1032,0.44,22.65,24.79,21.17,91.0,1.33,2.02,0.83,93.65
20080225,13.3,4.6169,0.2522,3.4524,0.44,23.0,26.6,20.41,88.28,1.4,1.91,0.85,93.59
20080226,8.16,3.9391,0.0564,2.9573,0.37,22.56,25.25,20.48,83.06,1.1,1.77,0.67,93.76
20080227,49.78,5.1787,1.5216,3.3938,0.49,23.14,25.77,21.43,88.33,1.43,2.06,0.86,93.79
20080228,4.69,4.9526,0.7546,3.5306,0.47,23.11,25.93,21.58,90.67,1.26,2.06,0.73,93.69
20080229,5.0,5.7533,2.9786,2.982,0.54,23.7,26.76,21.28,88.29,1.31,2.08,0.81,93.57
20080301,16.27,4.9754,0.905,3.4039,0.47,23.18,24.5,22.36,88.87,0.88,1.6,0.55,93.68
20080302,8.66,4.7026,0.8206,3.149,0.44,23.18,25.22,21.94,84.82,0.58,0.89,0.39,93.77
20080303,0.35,5.1607,1.7383,3.1937,0.49,23.31,26.38,20.77,85.91,1.28,2.14,0.8,93.66
20080304,0.13,6.1385,4.2816,2.5255,0.58,23.64,27.17,20.95,84.99,1.22,1.77,0.75,93.55
20080305,2.07,4.4407,0.6713,3.1394,0.42,23.02,25.39,21.03,87.55,1.11,1.67,0.71,93.68
20080306,6.8,5.094,2.7511,2.3914,0.48,22.92,25.89,21.09,86.6,1.56,2.55,0.98,93.76
20080307,2.44,5.1672,1.7412,3.307,0.49,22.71,24.6,21.41,91.91,1.6,2.48,0.97,93.75
20080308,6.14,4.1954,0.8306,2.9597,0.4,22.39,23.77,21.1,94.03,1.68,2.53,1.05,93.71
20080309,9.1,5.287,1.5607,3.1411,0.5,22.94,25.76,20.78,89.3,1.5,2.19,0.92,93.66
20080310,6.23,6.4639,5.4826,2.2639,0.61,23.64,27.07,21.36,84.91,1.39,2.34,0.89,93.61
20080311,27.29,6.3384,5.5106,2.1506,0.6,23.79,26.74,21.63,85.57,1.2,1.92,0.76,93.65
20080312,11.96,4.2554,0.2537,3.1802,0.4,23.41,26.43,21.0,87.5,1.44,2.49,0.9,93.65
20080313,5.67,6.4133,5.3023,2.1977,0.61,23.94,27.54,21.21,84.84,1.35,2.07,0.86,93.61
20080314,4.53,6.4738,5.8486,1.9387,0.62,23.99,27.45,21.32,85.28,1.37,1.73,0.85,93.65
20080315,5.86,5.5915,2.0354,3.306,0.53,23.08,24.64,21.83,88.5,1.22,2.11,0.78,93.72
20080316,2.33,5.8663,4.1126,2.4194,0.56,23.54,27.03,21.2,82.54,1.39,2.35,0.87,93.6
20080317,0.08,7.2502,7.0723,1.8317,0.69,24.03,28.06,20.23,82.03,1.5,1.88,0.9,93.52
20080318,1.43,6.4346,5.3383,2.1691,0.61,24.46,27.88,22.0,82.54,1.32,2.17,0.85,93.51
20080319,2.31,6.0511,3.5304,2.8442,0.58,24.22,28.05,20.57,83.64,1.57,2.01,0.97,93.49
20080320,11.62,5.0256,0.8318,3.2844,0.48,22.88,24.94,21.2,89.61,1.01,1.78,0.63,93.51
20080321,22.32,5.8488,2.7883,3.7022,0.56,23.65,26.66,21.52,84.34,1.29,2.17,0.8,93.53
20080322,7.39,4.4069,0.1522,3.3228,0.42,23.19,25.84,21.55,89.03,1.2,1.72,0.74,93.6
20080323,7.43,5.9998,4.3877,2.0971,0.58,23.57,26.88,21.06,88.12,1.52,2.19,0.95,93.63
20080324,14.25,5.4401,1.9318,3.0545,0.52,22.36,23.68,21.07,94.5,1.35,2.08,0.84,93.72
20080325,0.99,5.1026,1.0042,3.221,0.49,22.22,24.28,20.88,86.93,0.9,1.35,0.58,93.71
20080326,0.1,4.1921,0.9002,2.6009,0.4,23.4,26.17,21.27,83.11,1.02,1.77,0.64,93.64
20080327,14.06,5.3719,3.3065,2.2987,0.52,22.72,24.51,21.89,89.22,0.95,1.29,0.59,93.69
20080328,2.76,5.3868,1.5199,3.1296,0.52,22.79,25.06,21.25,87.19,0.72,1.28,0.44,93.77
20080329,0.79,5.3393,1.5605,3.0792,0.52,23.58,26.39,21.78,84.34,1.41,2.5,0.88,93.78
20080330,18.83,5.0582,0.8364,3.5515,0.49,22.82,24.79,21.34,91.52,1.16,1.76,0.74,93.71
20080331,6.31,5.2862,2.5848,2.7797,0.51,22.62,25.75,20.12,85.4,1.22,1.45,0.73,93.7
20080401,2.35,4.3656,0.9871,2.641,0.42,22.68,25.07,21.3,88.65,0.62,1.16,0.37,93.78
20080402,0.33,4.3975,0.7356,3.0178,0.43,23.02,26.44,20.13,83.8,1.36,2.06,0.83,93.84
20080403,0.16,4.6466,0.8102,3.1524,0.45,23.23,26.49,21.05,86.29,1.11,1.95,0.69,93.76
20080404,0.33,3.8542,0.4087,2.6765,0.38,22.94,24.56,21.66,92.38,1.54,1.79,0.9,93.73
20080405,5.74,5.6506,3.6286,2.3083,0.55,23.63,26.86,21.59,88.68,1.36,1.66,0.82,93.82
20080406,11.48,5.5541,1.8134,3.2602,0.54,23.3,26.01,21.49,89.92,1.17,1.57,0.74,93.84
20080407,6.8,5.2618,3.0386,2.4502,0.52,23.25,25.87,21.72,87.54,1.1,1.91,0.71,93.74
20080408,16.58,6.2664,4.8739,2.2495,0.62,22.54,23.78,21.55,93.17,0.99,1.56,0.61,93.72
20080409,36.87,5.4041,3.1006,2.8826,0.53,22.56,25.17,20.62,89.71,1.3,1.97,0.8,93.7
20080410,8.64,5.7173,4.0879,2.2301,0.56,22.66,25.82,19.66,88.25,1.83,2.38,1.1,93.63
20080411,14.69,4.9322,3.1702,2.1756,0.49,22.42,23.89,21.39,94.14,1.5,2.16,0.94,93.63
20080412,7.34,5.7742,3.245,2.6928,0.57,22.47,25.26,20.31,91.31,1.79,2.56,1.11,93.65
20080413,14.26,4.8895,1.7878,2.8253,0.49,22.13,23.62,21.13,95.95,1.91,3.31,1.18,93.62
20080414,0.64,5.3263,2.8061,2.5726,0.53,22.6,25.01,20.91,90.01,1.54,2.06,0.94,93.59
20080415,0.03,4.0742,0.6137,2.8308,0.41,23.1,25.54,21.25,84.9,1.18,2.06,0.75,93.63
20080416,13.58,5.1221,2.4857,2.5658,0.51,23.06,25.66,21.51,88.76,1.08,1.75,0.67,93.63
20080417,52.86,4.8893,1.871,2.6916,0.49,23.28,26.35,21.1,90.98,1.46,2.03,0.9,93.56
20080418,47.84,5.611,3.9456,2.2598,0.56,23.28,26.08,21.75,89.11,1.47,1.98,0.89,93.58
20080419,3.66,5.8649,3.4054,2.639,0.59,23.05,25.54,21.14,90.5,1.66,2.24,1.0,93.52
20080420,4.14,4.5394,1.4712,2.581,0.46,23.54,26.03,22.01,91.54,1.29,1.67,0.76,93.44
20080421,7.38,4.1983,1.111,2.6676,0.42,22.99,24.41,21.98,91.85,1.38,1.97,0.82,93.49
20080422,27.45,5.0554,1.903,3.2513,0.51,23.42,26.03,21.67,90.06,1.13,2.37,0.69,93.57
20080423,13.62,4.8802,2.5884,2.6686,0.49,23.48,26.56,21.36,86.81,1.19,2.47,0.79,93.69
20080424,19.66,5.4538,3.8621,2.7694,0.55,23.34,26.46,20.63,88.64,1.47,2.8,0.96,93.77
20080425,24.88,5.4269,3.7267,2.4778,0.55,23.65,26.72,22.02,90.01,1.36,2.06,0.88,93.8
20080426,24.71,4.068,1.0898,2.5656,0.42,22.53,23.98,21.44,93.9,1.17,1.84,0.77,93.8
20080427,2.91,5.3285,4.0673,2.1468,0.55,22.96,25.5,21.18,89.04,1.25,1.97,0.78,93.68
20080428,17.85,4.7683,1.7201,2.7425,0.49,23.38,26.62,21.62,90.93,1.84,3.1,1.12,93.6
20080429,36.77,5.2942,2.8476,2.6443,0.54,23.68,26.34,21.94,90.46,1.24,1.75,0.73,93.63
20080430,48.04,4.4131,0.7968,2.9364,0.45,23.48,26.08,21.66,90.98,1.46,2.25,0.89,93.7
20080501,15.54,3.9506,0.5203,2.6909,0.41,22.23,23.42,21.33,93.81,1.83,3.25,1.13,93.72
20080502,1.09,4.2643,0.8935,2.7958,0.44,23.22,26.4,20.48,85.75,1.44,2.09,0.91,93.62
20080503,24.93,4.7453,1.5139,2.797,0.49,23.4,25.95,21.75,89.08,1.29,3.2,0.84,93.7
20080504,6.64,5.5349,3.6852,2.3412,0.58,22.75,24.9,21.21,89.21,1.02,1.44,0.65,93.79
20080505,1.46,4.3303,1.3951,2.4689,0.45,23.24,25.54,21.69,85.7,1.23,2.3,0.8,93.75
20080506,1.42,5.3983,3.8486,2.3261,0.56,22.76,24.33,21.49,92.0,1.25,2.76,0.77,93.74
20080507,1.91,3.1913,0.4289,2.1074,0.33,22.76,24.56,21.48,92.05,1.33,1.93,0.83,93.75
20080508,18.23,4.1378,1.0678,2.7276,0.43,22.53,23.96,21.21,93.03,1.17,1.39,0.72,93.69
20080509,6.79,4.6416,3.2393,2.0482,0.49,22.26,23.47,21.4,94.78,1.74,2.48,1.06,93.65
20080510,13.58,4.253,0.5002,3.0132,0.45,21.71,23.29,20.43,94.14,1.24,1.8,0.8,93.67
20080511,12.1,4.2674,1.8506,2.4173,0.45,21.53,23.15,20.29,90.97,1.23,1.86,0.72,93.74
20080512,1.23,4.6831,2.9378,2.1761,0.5,22.82,26.31,20.43,87.29,1.22,2.31,0.78,93.75
20080513,3.02,4.1165,1.0296,2.7917,0.44,22.47,24.23,21.35,94.01,1.43,2.09,0.89,93.81
20080514,2.78,4.7443,2.3088,2.4886,0.5,22.8,24.77,21.5,90.71,1.14,1.5,0.69,93.82
20080515,1.64,4.0495,0.8906,2.5488,0.43,22.62,24.37,21.44,91.7,1.3,2.06,0.79,93.88
20080516,0.02,6.3655,6.8376,1.4573,0.68,23.23,26.14,20.74,84.16,1.36,2.07,0.85,93.96
20080517,0.1,6.0792,5.917,1.9531,0.65,23.44,25.82,21.87,86.23,1.34,2.15,0.86,93.91
20080518,0.06,6.0703,5.9213,1.8029,0.65,23.4,26.25,21.51,85.39,1.41,2.33,0.91,93.9
20080519,0.0,6.0278,6.1577,1.6762,0.65,23.46,26.65,20.91,83.16,1.21,2.05,0.79,93.92
20080520,3.88,5.4924,4.212,2.2068,0.59,23.4,25.6,21.75,83.73,0.84,1.78,0.56,93.92
20080521,1.43,5.4017,4.6757,2.0407,0.58,23.43,26.27,21.39,86.84,1.19,1.86,0.77,93.89
20080522,0.71,3.066,0.2885,2.275,0.33,23.01,24.91,21.85,90.85,1.28,2.12,0.8,93.8
20080523,2.7,4.2463,2.5675,2.1343,0.46,22.68,24.97,20.65,88.38,1.32,2.2,0.83,93.8
20080524,2.66,4.8984,2.6546,2.5517,0.53,22.69,24.74,21.18,90.49,1.07,2.17,0.68,93.7
20080525,19.85,4.5362,3.2765,2.0287,0.49,22.76,25.36,20.9,89.9,1.73,2.43,1.02,93.75
20080526,2.39,4.7309,4.4611,1.8566,0.52,22.71,26.15,19.75,85.54,1.49,1.94,0.9,93.88
20080527,5.18,4.1513,2.5507,2.045,0.45,22.38,24.89,20.53,88.43,1.47,2.36,0.9,93.86
20080528,3.88,3.8323,2.0902,2.1713,0.42,21.83,23.86,20.38,88.59,1.1,1.84,0.66,93.83
20080529,4.32,3.6432,1.6505,2.2982,0.4,22.58,25.13,20.31,88.6,1.36,2.52,0.83,93.77
20080530,2.06,3.5352,1.7311,1.9843,0.39,23.02,25.44,21.45,88.77,1.35,2.48,0.77,93.76
20080531,7.11,3.4402,0.8614,2.2234,0.38,22.29,24.73,20.87,89.05,1.41,2.51,0.87,93.79
20080601,3.77,3.7133,1.0212,2.5128,0.41,21.63,23.38,19.67,87.68,1.06,1.66,0.63,93.8
20080602,0.17,4.5871,3.3106,2.1854,0.51,22.16,24.68,19.76,88.01,1.22,1.71,0.73,93.82
20080603,13.21,4.2238,2.658,2.0352,0.47,22.64,24.81,20.74,87.0,1.51,2.32,0.91,93.83
20080604,41.69,3.9324,1.1376,2.4722,0.43,22.44,25.37,20.55,90.48,1.19,1.82,0.74,93.76
20080605,65.62,3.0182,0.361,2.161,0.33,21.9,24.25,20.03,94.01,1.43,2.19,0.87,93.69
20080606,2.72,4.5955,3.3005,2.0292,0.51,22.23,23.8,21.12,94.26,1.45,2.01,0.91,93.67
20080607,12.22,4.704,2.9002,2.3131,0.52,22.95,26.15,20.29,88.58,1.61,2.31,0.98,93.71
20080608,38.84,4.8098,3.3624,2.1022,0.53,22.89,25.67,20.56,88.26,1.07,1.4,0.65,93.7
20080609,41.05,4.9289,3.3108,2.4168,0.55,23.06,26.12,20.27,86.86,1.37,1.82,0.84,93.72
20080610,29.41,4.6615,2.4626,2.5591,0.52,22.9,25.77,20.92,90.59,1.17,2.06,0.75,93.81
20080611,47.44,2.8169,0.2162,2.0489,0.31,21.57,23.28,20.35,94.36,1.22,2.1,0.72,93.85
20080612,5.76,5.3635,4.6774,2.0174,0.6,22.51,25.18,20.84,89.74,1.26,1.73,0.79,93.84
20080613,4.07,3.571,1.4628,2.1103,0.4,22.55,25.05,20.61,92.52,1.53,2.59,0.97,93.81
20080614,55.97,4.6668,3.0674,2.2663,0.52,22.58,24.32,21.29,92.23,1.61,2.59,1.0,93.86
20080615,16.08,2.4775,0.0389,1.9322,0.28,21.64,23.4,20.48,88.91,1.11,1.82,0.67,93.93
20080616,0.07,5.0954,3.5592,2.3606,0.57,22.27,25.38,19.26,85.08,1.27,2.22,0.82,93.83
20080617,0.8,4.8828,4.1726,1.8686,0.54,22.71,25.41,21.06,88.18,1.48,2.84,0.95,93.81
20080618,0.19,4.9123,4.3553,1.9541,0.55,22.85,25.62,21.18,88.46,1.64,1.95,1.01,93.86
20080619,0.2,4.9087,4.2926,1.8794,0.55,22.44,25.33,20.7,88.22,2.04,2.96,1.27,93.82
20080620,0.14,4.9896,3.5455,2.2363,0.56,22.03,24.71,19.96,86.05,1.9,2.8,1.14,93.94
20080621,0.03,5.7274,5.9794,1.6553,0.64,21.87,24.95,19.37,87.07,1.98,2.65,1.18,93.9
20080622,7.62,4.6985,4.6291,1.6721,0.52,22.39,25.29,20.38,88.74,1.81,2.38,1.13,93.83
20080623,5.38,4.0973,1.6231,2.364,0.46,21.69,23.14,20.72,90.88,1.09,1.56,0.67,93.9
20080624,0.8,4.5636,3.1706,2.2464,0.51,22.56,25.61,20.21,82.5,1.14,2.01,0.72,93.94
20080625,3.79,5.1281,4.151,2.1067,0.57,22.58,25.04,20.71,88.13,0.83,1.45,0.54,93.93
20080626,0.9,4.0709,1.2437,2.495,0.45,22.83,25.24,21.01,89.3,1.23,2.12,0.76,93.92
20080627,14.33,5.3995,5.3134,1.783,0.6,22.6,24.71,20.9,92.27,1.16,1.79,0.7,93.84
20080628,8.65,4.5578,3.1426,2.2752,0.51,22.9,25.8,21.26,90.78,1.83,3.05,1.15,93.84
20080629,0.78,5.0222,4.7426,1.7928,0.56,22.86,25.55,20.91,88.23,1.8,2.36,1.12,93.9
20080630,0.08,5.3866,4.866,1.9003,0.6,23.15,26.36,21.12,85.46,1.32,2.66,0.87,93.86
20080701,19.24,4.0836,2.3359,2.2358,0.46,22.38,24.88,21.0,89.84,1.25,1.92,0.79,93.96
20080702,10.2,3.9398,1.2286,2.4118,0.44,21.92,23.99,20.85,90.74,1.33,1.84,0.81,93.97
20080703,0.49,4.3723,3.3646,1.9104,0.49,22.59,25.74,20.31,85.7,1.12,1.89,0.72,93.98
20080704,1.56,3.9012,2.8445,2.0162,0.43,22.39,24.31,21.24,92.27,1.81,2.8,1.1,93.94
20080705,8.52,1.117,0.0631,0.8712,0.12,21.49,22.85,19.95,94.93,1.53,2.24,0.94,93.94
20080706,12.47,2.8742,0.096,2.257,0.32,20.7,22.22,19.61,93.02,1.36,1.89,0.85,93.95
20080707,3.07,4.789,4.0507,2.0263,0.53,21.97,25.06,19.71,89.3,1.54,2.51,0.94,93.86
20080708,6.69,3.5623,1.5228,2.1809,0.39,22.03,24.61,19.57,90.21,1.47,2.56,0.9,93.94
20080709,3.55,2.965,0.9358,2.0443,0.33,21.96,24.63,19.7,88.11,1.4,1.75,0.85,94.0
20080710,24.48,2.9114,0.6718,2.0112,0.32,22.47,25.51,20.35,87.88,1.25,2.3,0.73,93.91
20080711,42.74,4.519,1.7004,2.6002,0.5,22.54,25.86,20.13,89.26,1.31,1.7,0.8,93.75
20080712,9.62,1.2626,0.0862,0.9672,0.14,21.99,24.02,20.58,92.52,1.18,1.43,0.72,93.76
20080713,5.8,2.8994,0.0727,2.2406,0.32,21.71,23.67,20.22,93.12,1.41,2.23,0.88,93.89
20080714,5.64,3.3874,0.8138,2.2442,0.37,22.03,24.87,20.14,90.08,1.28,2.72,0.81,93.88
20080715,6.69,3.7464,1.8442,2.057,0.41,21.96,24.91,19.93,88.92,1.5,1.93,0.93,93.81
20080716,2.66,3.9713,3.0264,1.7621,0.44,21.94,24.76,19.98,89.56,1.76,2.74,1.09,93.74
20080717,0.23,3.7642,0.9919,2.4785,0.41,22.1,25.25,19.38,87.06,1.16,1.87,0.75,93.72
20080718,39.01,4.1618,1.109,2.6222,0.46,22.67,25.76,20.35,88.64,1.11,1.86,0.71,93.73
20080719,26.73,3.8652,1.1386,2.339,0.42,22.8,25.54,21.07,90.8,0.88,1.66,0.6,93.74
20080720,10.74,3.6924,1.4594,2.0513,0.4,22.53,25.11,21.07,93.58,1.45,2.36,0.94,93.74
20080721,26.16,2.9856,1.2965,1.991,0.32,22.32,24.56,20.7,93.65,1.47,2.18,0.92,93.68
20080722,38.32,3.1481,0.5148,2.2289,0.34,22.49,25.06,21.06,92.62,1.52,2.66,0.99,93.65
20080723,14.41,2.4624,0.3878,1.8149,0.27,21.75,23.66,20.74,92.92,1.4,2.6,0.89,93.74
20080724,0.47,2.8483,0.1085,2.1218,0.31,21.94,24.28,20.15,89.01,1.24,2.02,0.77,93.75
20080725,13.39,4.9464,3.0038,2.3417,0.53,22.63,25.55,20.47,88.86,1.18,2.47,0.78,93.69
20080726,49.48,4.955,3.8974,2.0635,0.53,22.47,25.3,20.37,91.55,1.13,1.93,0.74,93.71
20080727,9.18,4.8708,2.4302,2.5745,0.52,22.37,25.51,20.67,90.08,0.96,1.61,0.58,93.78
