# NASA POWER daily point,lat=-0.79355,lon=100.28917,grid_elev_m=81.29,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20141216,5.03,5.2519,1.6987,3.0826,0.53,26.11,26.63,25.63,86.73,3.11,4.3,2.74,100.12
20141217,5.24,4.53,1.4515,3.0814,0.46,26.24,27.08,25.31,82.36,1.44,2.93,1.27,100.08
20141218,2.29,4.6099,2.7552,2.2562,0.47,27.32,28.73,25.85,76.48,1.09,2.72,0.99,100.1
20141219,7.73,2.6887,0.0778,2.0786,0.27,27.25,28.33,26.69,74.21,0.94,1.93,0.84,100.18
20141220,4.93,5.7218,4.0762,2.8819,0.58,27.28,27.96,26.8,78.93,2.59,3.28,2.29,100.05
20141221,25.85,3.9605,0.3341,2.9947,0.4,26.79,27.52,26.39,83.18,2.84,5.66,2.5,99.93
20141222,35.29,3.1908,0.1668,2.4415,0.32,26.84,27.19,26.25,85.58,5.8,6.84,4.94,99.92
20141223,14.22,5.0066,1.7083,3.5122,0.5,26.52,27.1,25.99,83.67,3.55,5.87,3.11,100.01
20141224,9.62,4.9906,2.7962,2.9438,0.5,26.88,28.0,25.88,84.07,3.57,4.04,3.11,100.02
20141225,14.58,3.0785,0.2722,2.2903,0.31,27.05,27.99,26.41,86.33,6.62,8.88,5.56,99.97
20141226,20.55,3.4934,0.0792,2.6126,0.35,26.68,27.13,26.15,86.99,7.48,8.94,6.27,99.97
20141227,9.92,3.4217,0.036,2.6285,0.34,26.34,26.79,25.54,85.72,5.69,7.5,4.86,100.11
20141228,2.97,4.8811,1.1796,3.445,0.49,26.7,27.59,25.49,77.47,3.04,4.46,2.67,100.15
20141229,4.6,3.4963,0.1097,2.5946,0.35,27.25,27.58,26.78,74.65,2.72,4.89,2.43,100.09
20141230,3.75,5.4523,4.8468,2.3054,0.55,26.88,27.27,26.46,78.86,1.62,2.5,1.47,100.09
20141231,23.5,2.9688,0.2448,2.1967,0.3,26.4,27.36,25.75,77.81,2.75,4.17,2.42,100.19
20150101,0.21,5.0254,0.7075,3.7349,0.5,27.8,28.55,27.0,62.6,1.06,1.97,0.97,100.13
20150102,0.14,4.5,2.3297,2.5234,0.45,27.82,28.28,27.38,71.14,1.37,2.12,1.21,100.18
20150103,6.1,5.3628,1.9774,3.1102,0.54,26.71,27.55,26.28,81.46,3.33,5.5,2.91,100.26
20150104,0.99,4.4525,0.7855,3.2851,0.45,26.85,27.53,26.44,80.36,2.81,3.79,2.48,100.17
20150105,0.69,4.9217,2.8438,2.567,0.49,26.76,27.27,25.97,79.73,2.11,2.54,1.89,100.14
20150106,1.9,5.3587,2.3568,2.9606,0.54,26.89,27.51,26.41,82.39,2.75,3.89,2.44,100.06
20150107,5.18,5.1458,1.9224,2.9316,0.51,27.15,28.06,26.19,79.34,4.07,5.65,3.53,100.06
20150108,12.79,2.729,0.0655,2.0959,0.27,26.2,26.92,25.48,83.0,2.84,4.82,2.51,100.21
20150109,14.74,3.7061,0.5455,2.7391,0.37,25.87,26.43,25.53,81.81,1.84,2.53,1.66,100.28
20150110,4.28,3.2902,0.9802,2.2231,0.33,26.45,27.23,25.47,80.27,3.28,4.56,2.88,100.23
20150111,1.21,5.6918,3.1186,3.325,0.57,27.17,27.89,26.38,75.87,2.58,3.29,2.28,100.17
20150112,0.26,6.3031,6.5434,1.7218,0.63,27.47,28.39,26.58,78.01,2.89,3.77,2.57,100.11
20150113,0.38,5.4269,4.333,2.1602,0.54,27.63,28.47,26.94,78.53,2.76,3.41,2.44,100.1
20150114,3.32,3.108,0.881,2.0033,0.31,27.46,28.09,26.65,72.94,1.69,2.94,1.5,100.22
20150115,0.3,5.082,3.1822,2.4307,0.5,28.1,28.86,27.45,68.34,1.54,2.79,1.39,100.16
20150116,1.55,5.5565,3.8323,2.347,0.55,27.85,28.56,27.14,72.85,1.44,2.51,1.31,100.16
20150117,5.87,4.6668,3.4702,2.0076,0.46,27.66,28.64,27.01,78.35,2.53,4.46,2.23,100.12
20150118,7.68,4.7294,3.2239,2.1643,0.47,26.78,27.56,25.63,78.9,2.15,3.54,1.91,100.21
20150119,1.52,4.5902,2.9854,2.358,0.45,27.07,28.23,26.0,80.82,2.12,3.06,1.88,100.18
20150120,5.07,3.9674,0.6842,2.6028,0.39,27.61,28.64,26.8,79.28,2.98,3.94,2.61,100.28
20150121,2.92,4.5086,1.6483,2.6011,0.44,27.44,28.65,26.55,76.04,1.91,2.86,1.68,100.42
20150122,8.07,3.8698,1.3826,2.1655,0.38,26.42,26.81,25.89,84.88,2.99,4.26,2.64,100.39
20150123,14.82,4.1422,1.4105,2.3146,0.41,26.13,27.13,25.0,82.15,3.76,4.49,3.3,100.27
20150124,5.0,3.912,1.5233,2.2236,0.38,26.18,26.48,25.79,82.12,2.98,3.81,2.61,100.31
20150125,1.43,3.5323,0.282,2.6635,0.35,26.98,28.17,26.07,76.3,2.17,3.86,1.92,100.32
20150126,7.35,3.8206,0.961,2.4358,0.37,27.0,28.17,25.73,73.13,2.72,3.11,2.4,100.25
20150127,5.48,3.8767,0.8374,2.5037,0.38,27.04,27.46,26.4,80.57,4.38,5.84,3.79,100.12
20150128,6.52,5.6249,4.9471,2.0892,0.55,27.48,28.29,26.84,79.05,3.2,4.33,2.85,100.03
20150129,13.42,4.9546,2.4797,2.5836,0.48,27.27,28.08,26.77,79.12,2.29,4.99,2.06,100.11
20150130,9.5,3.954,1.3541,2.4593,0.39,27.34,28.1,26.07,74.0,1.69,2.43,1.55,100.26
20150131,2.95,3.5242,0.647,2.3964,0.34,27.68,28.41,27.06,75.08,1.29,2.06,1.22,100.21
20150201,3.67,4.9433,2.8577,2.747,0.48,27.74,29.03,26.47,76.2,1.48,2.85,1.32,100.13
20150202,5.6,6.1651,3.6643,2.9899,0.6,27.01,28.18,26.15,76.29,2.87,4.56,2.53,100.29
20150203,3.04,5.2555,3.1447,2.4386,0.51,27.04,27.65,26.22,76.03,1.28,2.15,1.19,100.36
20150204,2.63,4.5468,2.2258,2.4785,0.44,27.02,27.53,26.08,78.12,2.1,3.1,1.9,100.29
20150205,6.87,3.9046,1.6409,2.2447,0.38,26.49,27.31,25.85,86.63,3.13,5.69,2.81,100.18
20150206,23.37,4.595,1.6166,2.6359,0.44,26.03,26.89,25.05,83.63,2.23,4.45,2.01,100.22
20150207,4.05,3.4831,0.9408,2.2646,0.34,26.16,27.31,25.53,84.71,2.32,3.29,2.11,100.18
20150208,5.07,3.696,1.6565,2.0338,0.36,26.94,27.28,26.69,83.98,3.22,4.7,2.89,100.13
20150209,13.88,3.9682,2.4607,1.973,0.38,26.54,27.48,25.91,84.49,3.2,4.84,2.87,100.18
20150210,2.24,4.632,2.5882,2.3606,0.45,27.69,29.36,25.76,74.23,1.81,3.29,1.62,100.13
20150211,2.28,5.0496,3.162,2.3227,0.49,27.51,28.25,26.57,74.4,2.24,3.99,1.98,100.12
20150212,2.15,4.5754,1.5305,2.5291,0.44,27.71,28.36,27.15,75.52,1.85,2.73,1.65,100.07
20150213,0.66,5.1696,3.5258,2.2198,0.5,27.72,28.5,27.14,76.31,1.91,2.88,1.68,100.06
20150214,0.6,5.2392,2.6462,2.6191,0.5,27.63,28.42,26.79,77.08,2.02,2.95,1.77,100.04
20150215,0.55,4.4275,1.3723,2.5404,0.42,27.94,28.33,27.57,77.81,2.67,3.75,2.32,100.03
20150216,2.45,4.1083,0.9576,2.4914,0.39,28.15,28.92,27.65,73.88,1.4,2.76,1.26,100.03
20150217,18.48,4.3721,1.621,2.3273,0.42,27.97,29.07,26.91,76.92,2.77,4.46,2.44,100.02
20150218,64.13,1.4191,0.1601,0.9862,0.14,26.87,27.57,25.9,85.18,4.76,7.83,4.12,100.11
20150219,4.3,4.5204,0.4562,3.2746,0.43,27.42,29.58,25.08,71.17,2.9,4.66,2.61,100.2
20150220,0.01,6.5294,4.5031,2.7461,0.62,28.58,29.62,27.08,61.18,1.39,2.18,1.22,100.15
20150221,0.01,6.7757,5.1624,2.6681,0.65,28.89,29.71,28.19,61.78,1.85,2.44,1.65,100.07
20150222,0.38,5.2778,3.3792,2.4473,0.5,28.14,28.75,27.63,72.95,2.86,3.82,2.48,100.09
20150223,0.91,2.9578,0.1582,2.1725,0.28,27.17,28.16,26.41,70.72,2.46,3.73,2.18,100.26
20150224,1.29,4.9656,2.3748,2.4806,0.47,27.76,28.95,26.29,73.06,2.36,3.68,2.11,100.12
20150225,2.2,5.5918,2.6446,2.7742,0.53,27.25,27.77,26.97,83.12,2.53,3.08,2.28,100.03
20150226,26.52,5.6534,2.9784,2.7127,0.54,27.21,27.7,26.61,86.47,3.18,3.97,2.85,99.98
20150227,9.57,5.6023,3.3535,2.6054,0.53,28.0,28.53,27.25,80.75,2.49,4.04,2.21,99.89
20150228,13.43,3.8539,0.9672,2.4763,0.37,27.25,27.78,26.72,84.28,3.73,5.28,3.21,100.02
20150301,38.61,3.6996,0.2347,2.7281,0.35,26.1,26.6,25.86,83.05,3.69,4.49,3.25,100.22
20150302,1.63,5.5858,2.2202,2.975,0.53,27.32,28.67,25.91,62.47,1.61,2.98,1.4,100.24
20150303,0.99,6.354,4.4954,2.3827,0.6,28.85,29.51,28.21,58.51,2.0,3.08,1.78,100.13
20150304,5.07,5.669,3.6322,2.3909,0.54,27.3,27.97,26.78,76.93,1.91,2.65,1.72,100.22
20150305,0.35,5.9688,3.1906,2.64,0.57,27.76,28.35,26.91,76.87,2.62,3.33,2.35,100.21
20150306,0.16,5.3681,1.2533,3.576,0.51,28.02,28.64,27.51,74.85,1.79,2.18,1.61,100.21
20150307,7.11,6.1212,4.3493,2.4754,0.58,27.56,28.19,26.76,78.12,2.05,3.13,1.81,100.22
20150308,10.09,5.6518,2.5404,3.0605,0.54,27.6,28.59,26.26,73.16,2.82,4.43,2.48,100.32
20150309,8.87,4.302,0.9276,2.8214,0.41,27.03,27.46,26.29,75.98,2.18,4.27,1.91,100.37
20150310,7.56,5.2272,2.8169,2.4048,0.5,27.8,28.77,26.96,72.21,2.07,2.91,1.84,100.31
20150311,16.12,5.5301,2.8543,2.5034,0.53,26.33,26.73,26.02,83.69,2.47,3.47,2.2,100.37
20150312,0.65,5.4269,1.277,3.5054,0.52,27.55,28.94,25.81,71.43,1.55,2.52,1.45,100.33
20150313,0.93,4.4011,1.8031,2.2752,0.42,28.02,28.51,27.47,75.94,1.65,2.51,1.5,100.25
20150314,9.39,3.889,1.657,1.967,0.37,27.28,27.51,26.94,82.59,1.78,3.3,1.62,100.34
20150315,8.14,4.0613,0.6348,2.5601,0.39,27.47,27.95,27.1,78.33,2.21,3.29,1.99,100.4
20150316,3.0,5.915,3.7798,2.5068,0.56,27.8,28.67,27.1,75.84,1.91,2.96,1.72,100.3
20150317,2.89,5.4686,3.1243,2.3966,0.52,27.73,27.98,27.27,82.6,3.57,4.5,3.12,100.15
20150318,4.63,5.178,2.2476,2.5946,0.49,27.57,28.07,27.0,82.9,2.5,4.41,2.2,100.04
20150319,7.15,4.0853,0.1478,3.0029,0.39,27.93,28.34,27.58,81.45,2.05,3.03,1.8,100.08
20150320,8.62,4.2598,0.7627,2.6532,0.41,27.23,27.52,26.76,80.67,1.89,3.04,1.66,100.22
20150321,4.86,5.4518,3.0682,2.4965,0.52,27.76,28.61,26.91,75.75,1.99,2.66,1.76,100.27
20150322,8.0,5.3143,2.8558,2.472,0.51,27.34,27.86,26.56,81.23,2.1,3.16,1.85,100.23
20150323,3.37,4.9757,2.8034,2.1998,0.48,27.3,27.52,26.97,81.73,1.68,2.96,1.47,100.13
20150324,7.18,4.6459,1.2703,2.7132,0.44,27.9,28.67,27.13,78.1,1.63,3.2,1.46,100.08
20150325,7.05,3.545,0.2429,2.5229,0.34,28.03,29.19,26.53,77.72,1.79,2.78,1.61,100.12
20150326,5.37,3.6228,0.475,2.4792,0.35,28.37,29.01,27.77,76.66,1.41,2.44,1.3,100.19
20150327,2.21,4.38,2.0148,2.2241,0.42,28.97,30.3,27.86,72.96,2.15,3.16,1.92,100.17
20150328,2.25,4.9798,2.262,2.7391,0.48,28.31,29.2,27.54,78.91,2.32,4.4,2.09,100.05
20150329,33.15,2.6702,0.1817,1.9687,0.26,27.62,28.23,27.02,78.5,2.2,4.66,1.98,100.07
20150330,3.5,5.3134,3.6583,2.3719,0.51,27.98,28.8,27.23,77.98,1.92,2.95,1.75,100.05
20150331,22.15,4.5252,1.914,2.4754,0.44,27.59,28.27,26.82,85.73,2.62,3.33,2.4,100.06
20150401,48.4,4.704,0.6504,3.2527,0.45,27.55,28.54,26.43,86.13,4.01,6.45,3.53,100.05
20150402,4.25,5.0854,2.7979,2.3621,0.49,27.27,27.91,26.52,82.66,3.29,4.9,2.89,100.04
20150403,3.03,6.0468,4.4201,2.3928,0.58,27.02,27.45,26.6,81.23,2.15,3.04,1.9,99.96
20150404,4.59,5.3292,2.6218,2.7804,0.52,27.39,28.53,25.99,78.83,2.93,3.87,2.58,99.89
20150405,8.26,5.4329,2.0232,3.2143,0.53,27.14,27.47,26.56,83.18,2.44,3.98,2.15,99.9
20150406,1.01,5.6986,2.3674,3.1898,0.55,28.12,28.89,27.06,74.18,1.47,2.59,1.33,99.86
20150407,3.17,4.2578,0.4073,2.9496,0.41,28.68,29.1,28.42,76.59,2.35,3.77,2.11,99.85
20150408,9.98,4.5233,1.7712,2.7274,0.44,27.47,28.29,26.78,82.56,4.03,5.94,3.5,100.0
20150409,18.33,4.6003,0.6763,3.2374,0.45,27.77,29.03,26.81,78.92,2.01,2.91,1.82,100.01
20150410,22.52,4.6056,1.1426,2.9909,0.45,27.15,28.06,26.36,85.11,2.53,4.35,2.23,100.09
20150411,20.44,5.0942,1.8895,3.2897,0.5,26.94,27.57,26.31,83.25,3.38,4.28,2.97,100.19
20150412,9.64,4.3368,1.0752,2.5222,0.42,27.48,28.66,26.37,76.43,1.67,2.98,1.51,100.3
20150413,9.92,5.4454,3.8928,2.059,0.53,27.44,28.44,26.34,80.54,3.75,6.08,3.29,100.25
20150414,21.33,4.8182,3.1111,2.3506,0.47,26.72,27.22,25.73,87.01,4.84,7.05,4.17,100.12
20150415,9.7,2.8099,0.2215,2.0585,0.28,26.49,27.15,25.47,83.12,3.42,4.15,3.0,100.31
20150416,1.98,4.8634,1.0678,3.2002,0.48,28.34,29.77,26.93,74.38,1.93,3.31,1.76,100.23
20150417,11.19,3.2273,0.2772,2.2486,0.32,28.62,30.02,26.98,71.98,2.43,3.95,2.13,100.15
20150418,23.81,5.4684,3.9559,1.9186,0.54,27.44,28.05,27.15,79.67,2.01,3.1,1.76,100.15
20150419,5.42,4.932,1.6363,2.982,0.49,27.4,28.47,26.73,79.38,3.06,3.82,2.72,100.17
20150420,1.77,5.9842,4.9906,1.9502,0.59,27.6,28.27,26.54,77.74,1.84,2.76,1.64,100.16
20150421,13.49,4.2703,1.6291,2.3494,0.42,27.87,28.12,27.35,81.52,3.17,5.48,2.74,100.08
20150422,25.51,4.7002,1.3582,2.8289,0.47,26.73,27.26,26.35,86.4,3.63,5.73,3.17,100.17
20150423,16.23,5.1965,2.1768,3.283,0.52,26.49,26.94,25.91,87.13,3.67,4.66,3.21,100.22
20150424,26.14,4.8326,1.0906,3.432,0.48,26.14,26.61,25.65,85.26,2.72,4.37,2.4,100.23
20150425,2.32,5.46,3.8669,2.4192,0.55,26.84,27.83,25.53,79.03,1.45,2.56,1.3,100.12
20150426,7.64,5.0256,3.0533,2.147,0.5,26.98,27.46,26.31,83.1,3.03,4.26,2.66,100.16
20150427,15.31,4.549,1.157,2.7914,0.46,26.52,27.57,25.43,79.4,1.32,2.25,1.19,100.24
20150428,2.16,5.3575,2.3621,2.8625,0.54,27.25,27.92,26.56,78.14,1.64,2.45,1.46,100.18
20150429,6.11,4.4479,2.496,2.0582,0.45,26.98,27.24,26.61,82.61,1.83,2.52,1.62,100.21
20150430,13.97,5.0933,1.699,2.9959,0.52,26.93,28.02,26.12,83.17,2.75,3.56,2.44,100.23
20150501,7.11,4.9517,1.1088,3.4126,0.5,27.43,28.06,26.61,81.9,2.82,3.25,2.48,100.19
20150502,16.42,3.6259,1.0231,2.2438,0.37,26.46,27.19,25.38,84.41,3.51,4.69,3.07,100.26
20150503,1.09,5.1581,1.6963,3.3523,0.53,26.82,27.56,25.72,76.29,1.12,1.66,1.01,100.27
20150504,1.1,6.1874,5.5181,1.9205,0.63,28.16,28.95,27.48,73.03,2.16,2.84,1.92,100.19
20150505,0.45,5.9345,5.3755,1.8818,0.61,28.28,28.82,27.69,76.27,2.2,2.66,1.95,100.04
20150506,0.65,5.8582,4.9426,2.0664,0.6,28.43,29.07,27.74,76.8,1.97,2.7,1.73,99.99
20150507,1.24,4.9769,2.9434,2.4461,0.51,28.37,28.85,27.8,79.59,2.7,3.46,2.38,100.0
20150508,8.08,2.7871,0.0936,2.0791,0.29,28.08,28.53,27.5,79.27,2.81,5.36,2.44,100.0
20150509,1.33,5.8063,4.8785,2.0462,0.6,27.98,28.8,27.17,74.88,1.31,2.1,1.16,99.96
20150510,0.57,5.2526,3.0257,2.5447,0.54,28.76,29.85,27.74,74.26,1.58,2.62,1.43,99.91
20150511,6.43,4.8403,2.7382,2.317,0.5,28.64,28.87,28.25,78.09,2.39,2.8,2.11,99.94
20150512,17.4,4.1779,1.2451,2.9275,0.43,27.79,28.79,26.29,83.79,3.3,4.75,2.87,100.02
20150513,7.59,4.7688,1.8029,2.742,0.5,27.38,28.25,25.99,76.95,1.63,2.47,1.45,100.05
20150514,22.38,3.3125,0.3338,2.4852,0.34,27.56,28.21,27.23,81.16,1.69,2.57,1.49,100.14
20150515,1.9,5.0292,1.4726,3.3329,0.52,28.16,29.0,27.29,78.27,1.85,2.82,1.64,100.18
20150516,0.5,3.5923,1.9675,1.8989,0.38,28.06,28.41,27.74,80.45,2.37,3.06,2.06,100.08
20150517,1.77,4.6687,2.8339,2.177,0.49,27.52,28.1,27.02,79.92,2.58,3.37,2.26,100.0
20150518,2.24,5.2099,4.1777,1.9759,0.55,28.47,29.27,27.51,74.08,1.66,2.5,1.5,100.06
20150519,4.15,4.8514,3.1793,2.202,0.51,28.25,28.55,27.89,82.53,3.17,3.73,2.77,100.13
20150520,2.43,5.2416,4.9838,2.3232,0.55,28.6,29.61,27.86,78.25,3.07,4.24,2.68,100.12
20150521,2.22,4.1578,1.0766,2.8848,0.44,28.02,28.34,27.76,85.93,3.69,5.85,3.2,100.06
20150522,11.27,5.0513,2.5315,2.7907,0.53,27.35,27.94,26.35,77.6,3.18,6.55,2.78,100.15
20150523,0.42,3.797,0.2558,2.7958,0.4,27.99,28.98,27.23,78.65,2.76,4.25,2.43,100.11
20150524,2.29,5.0035,3.1961,2.2903,0.53,27.76,28.1,27.38,83.53,2.72,3.82,2.42,100.07
20150525,3.89,3.9425,0.7553,2.6122,0.42,27.76,28.26,27.37,84.0,2.92,4.07,2.52,100.13
20150526,3.03,3.949,0.2383,3.0182,0.42,26.95,27.32,26.43,82.31,1.37,3.5,1.19,100.22
20150527,2.39,4.6219,1.6457,2.6323,0.49,28.15,29.15,27.22,75.23,2.21,3.17,2.0,100.09
20150528,7.41,5.1509,4.1995,2.0364,0.55,28.03,28.29,27.55,81.79,2.63,3.83,2.34,100.0
20150529,2.35,5.0952,3.9641,1.8929,0.54,28.23,29.34,26.66,73.77,2.15,4.16,1.92,100.06
20150530,3.33,4.8725,3.0655,2.4552,0.52,28.81,29.28,28.27,75.6,1.63,2.36,1.5,100.01
20150531,8.7,5.1655,4.4938,2.0297,0.55,28.99,30.12,27.95,77.69,2.63,4.14,2.33,99.91
20150601,6.2,5.0263,4.0022,2.0626,0.54,28.01,28.52,27.41,84.11,4.05,6.74,3.53,99.91
20150602,13.32,4.1808,1.4186,2.5982,0.45,27.61,28.25,26.99,82.36,2.42,5.73,2.14,100.01
20150603,24.61,5.3969,4.7779,1.7633,0.58,28.25,29.34,26.85,78.18,1.69,2.87,1.57,99.93
20150604,5.33,4.362,1.0589,3.0413,0.47,28.97,30.03,28.16,76.3,1.33,2.35,1.21,99.83
20150605,8.05,4.7018,3.5477,2.1156,0.51,28.7,29.31,28.14,79.6,1.53,2.69,1.43,99.83
20150606,42.25,4.2295,0.9125,3.1313,0.46,27.78,28.53,27.11,86.09,2.61,5.17,2.33,99.85
20150607,22.99,4.807,3.2518,2.4533,0.52,27.51,28.01,27.08,85.09,2.79,4.72,2.47,99.95
20150608,49.35,4.752,2.3635,3.185,0.51,27.53,28.28,26.88,83.03,1.84,3.0,1.65,99.95
20150609,9.36,4.3543,0.6031,3.2182,0.47,27.38,27.8,26.75,84.88,2.94,3.71,2.6,100.0
20150610,14.44,4.2562,2.335,2.1182,0.46,27.27,27.86,26.4,80.02,2.63,4.47,2.32,100.04
20150611,21.5,4.4856,3.4786,2.1389,0.49,27.18,27.51,26.72,83.78,2.88,4.02,2.53,100.03
20150612,54.0,4.4174,0.9718,2.9503,0.48,25.81,26.41,25.48,87.15,1.81,4.11,1.6,100.09
20150613,3.14,5.2956,3.9312,2.1456,0.57,27.01,27.72,25.84,82.69,2.57,3.82,2.27,100.0
20150614,7.21,4.1978,0.4248,3.1572,0.46,26.31,27.46,25.76,86.59,3.88,5.73,3.38,100.09
20150615,2.31,3.8678,1.7266,2.1463,0.42,26.51,26.93,26.11,81.01,2.44,3.12,2.15,100.1
20150616,1.37,5.208,3.5844,2.2514,0.57,26.78,27.42,25.65,76.46,1.68,2.27,1.47,100.1
20150617,1.54,5.4907,4.4304,2.0803,0.6,27.15,27.58,26.52,78.37,2.18,2.59,1.91,100.0
20150618,0.94,5.1002,3.055,2.6364,0.56,27.58,27.94,27.12,78.97,2.15,2.52,1.91,99.97
20150619,0.58,5.0592,2.945,2.7185,0.55,27.89,28.33,27.31,78.59,2.21,3.43,1.97,100.04
20150620,0.12,5.4115,4.2708,2.2217,0.59,28.0,28.32,27.58,77.32,1.25,2.24,1.11,100.08
20150621,0.05,5.2843,3.7958,2.4571,0.58,28.21,28.84,27.78,78.93,1.86,2.74,1.64,100.08
20150622,0.26,5.4588,4.1402,2.3702,0.59,28.12,28.76,27.39,80.47,2.5,3.85,2.23,100.06
20150623,0.31,5.4353,4.0699,2.287,0.59,28.15,28.73,27.62,81.9,3.2,3.85,2.82,100.13
20150624,0.45,5.6803,4.9519,1.993,0.62,28.0,28.62,27.51,82.88,3.11,4.36,2.73,100.2
20150625,0.8,5.3486,4.5485,2.0357,0.58,28.0,28.68,27.36,82.25,2.44,3.14,2.15,100.17
20150626,0.31,5.346,4.765,1.9094,0.58,28.12,29.06,27.21,81.1,2.24,3.26,1.97,100.12
20150627,0.17,5.9004,5.323,1.9661,0.64,28.41,29.19,27.57,76.35,1.76,2.22,1.55,100.26
20150628,0.09,5.8078,5.195,2.039,0.63,28.18,28.67,27.64,74.41,2.07,2.69,1.83,100.44
20150629,0.02,6.1003,5.5872,2.1,0.66,28.39,29.22,27.76,72.2,1.51,2.31,1.37,100.38
20150630,0.17,5.7545,5.309,1.9298,0.63,28.17,29.05,27.72,76.05,1.75,2.97,1.56,100.3
20150701,0.91,5.6741,4.6718,2.2162,0.62,27.59,28.04,27.08,80.65,2.97,4.57,2.63,100.38
20150702,1.02,5.4137,4.3673,2.2978,0.59,27.74,28.46,27.03,82.79,4.54,5.02,3.94,100.29
20150703,0.77,5.6467,6.0586,1.5072,0.61,27.69,28.41,27.11,78.49,4.83,5.38,4.17,100.27
20150704,0.52,5.1893,3.1558,2.6081,0.56,27.56,28.15,26.63,76.34,3.82,4.5,3.33,100.27
20150705,0.08,5.7523,5.0885,2.0299,0.62,27.96,28.67,27.45,74.22,3.49,4.29,3.05,100.18
20150706,0.64,5.7703,5.7067,2.4646,0.63,27.55,28.31,26.76,79.5,3.1,3.65,2.73,100.07
20150707,2.6,4.1172,1.266,2.6446,0.45,27.36,27.92,26.81,81.68,2.86,3.22,2.54,100.02
20150708,1.25,4.0538,0.7793,2.9294,0.44,26.86,27.63,26.31,82.2,2.46,3.98,2.16,100.2
20150709,0.69,5.1466,3.9857,2.1811,0.56,27.13,27.72,26.51,80.25,1.92,2.76,1.69,100.17
20150710,1.5,5.3551,3.6194,3.1918,0.58,27.19,27.67,26.49,80.27,2.35,3.24,2.05,100.15
20150711,0.92,4.8571,2.5406,2.6194,0.52,27.57,28.32,26.89,76.68,1.2,1.88,1.04,100.13
20150712,6.83,4.4664,2.5186,2.2666,0.48,27.53,28.52,26.78,80.06,1.89,2.86,1.7,100.01
20150713,22.55,3.3024,0.7142,2.0527,0.36,27.19,27.53,26.56,83.19,2.96,6.41,2.58,99.98
20150714,20.87,4.4774,0.547,3.3334,0.48,27.18,27.53,26.76,82.25,2.99,6.2,2.61,99.96
20150715,1.55,5.4012,3.9888,3.4066,0.58,27.36,28.53,25.84,77.85,1.63,2.91,1.47,99.93
20150716,0.6,5.0962,3.8664,1.9159,0.55,28.19,28.72,27.54,76.83,1.75,2.96,1.56,99.87
20150717,7.39,4.5406,1.9882,2.4835,0.49,27.37,28.25,25.4,81.31,2.16,3.55,1.89,99.96
20150718,8.16,4.92,3.377,2.3189,0.53,26.44,27.91,24.9,81.11,2.22,3.53,1.99,100.04
20150719,5.51,5.3508,4.2794,3.325,0.57,27.51,27.92,27.0,80.41,2.3,3.27,2.02,100.03
20150720,2.67,4.8074,2.5824,3.2465,0.51,26.97,27.42,26.44,85.4,3.17,3.97,2.76,100.12
20150721,2.18,5.0429,3.0442,2.8433,0.54,26.7,27.63,25.85,82.77,2.21,3.26,1.97,100.25
20150722,1.69,5.4953,3.8638,2.4958,0.58,28.2,28.9,27.58,77.59,2.07,2.65,1.83,100.19
20150723,1.45,5.2834,4.2734,1.9946,0.56,28.78,29.82,27.82,74.37,1.33,1.95,1.2,100.15
20150724,2.29,5.3414,3.8777,2.2142,0.57,28.58,29.54,27.89,76.01,2.13,3.47,1.88,100.16
20150725,3.56,5.2742,3.7579,2.2075,0.56,27.94,28.97,27.42,81.85,3.12,3.88,2.75,100.17
20150726,5.56,5.0383,3.3917,2.3011,0.53,27.28,27.78,26.16,85.0,3.85,4.93,3.35,100.25
20150727,2.41,5.3227,3.4325,2.3616,0.56,27.92,29.28,26.18,73.47,1.98,2.94,1.79,100.28
20150728,2.13,5.2099,3.2938,2.4914,0.55,28.33,29.01,27.49,75.6,1.51,2.51,1.35,100.2
20150729,1.44,5.4134,4.3601,2.1319,0.57,28.59,29.63,27.44,74.23,2.53,3.2,2.21,100.13
20150730,3.33,5.4823,4.6738,1.985,0.58,28.48,29.49,27.69,76.1,3.32,4.11,2.92,100.16
20150731,23.63,4.7662,2.4902,2.4434,0.5,27.65,28.21,27.1,81.35,3.16,4.28,2.77,100.15
20150801,22.67,3.852,0.8628,2.5478,0.4,27.63,28.6,26.84,79.57,1.88,3.27,1.67,100.2
20150802,27.73,4.4712,2.4797,2.231,0.47,27.09,27.68,25.96,85.85,4.57,6.27,3.93,100.28
20150803,8.76,3.7574,0.2722,2.6784,0.39,26.42,26.98,25.4,78.58,2.53,3.93,2.24,100.35
20150804,5.25,4.7496,2.0268,2.6712,0.49,26.24,26.85,25.42,79.21,1.71,2.66,1.51,100.28
20150805,1.94,4.9018,3.4193,2.1403,0.51,26.66,27.4,25.83,79.3,1.99,2.51,1.75,100.12
20150806,6.03,5.0498,1.459,3.3175,0.52,27.0,27.68,26.33,80.25,2.47,2.78,2.16,100.07
20150807,8.5,4.5991,1.5485,2.6566,0.48,26.78,27.09,26.47,83.05,3.24,4.06,2.84,100.11
